ID_servicio,Fecha_solicitud,Ciudad,Tipo_servicio,Canal,Tecnico_id,Antiguedad_tecnico_meses,Tiempo_respuesta_horas,Duracion_servicio_min,Costo_repuestos,Valor_servicio,Reproceso,Satisfaccion,Estado
S108834,2025-08-31,Santa Marta,Mantenimiento,Call center,T014,30.0,15.2,85.0,6600.0,100000.0,0,5.0,Completado
S106935,2025-06-03,Cartagena,Reparación,Call center,T020,37.0,15.1,43.0,43500.0,173000.0,0,4.0,Completado
S101919,2024-10-07,Santa Marta,Instalación,App,T009,43.0,9.5,158.0,33600.0,339000.0,0,5.0,Completado
S107377,2025-06-24,Barranquilla,Reparación,Presencial,T057,75.0,13.7,101.0,39800.0,222000.0,0,5.0,Completado
S107330,2025-06-20,Montería,Instalación,Call center,T055,19.0,43.3,229.0,169600.0,328000.0,0,4.0,Completado
S107208,2025-06-16,Barranquilla,Reparación,Web,T043,23.0,9.8,60.0,103300.0,182000.0,0,,Completado
S100842,2024-08-08,Valledupar,Reparación,Call center,T061,13.0,20.2,79.0,41900.0,159000.0,0,4.0,Completado
S101736,2024-09-26,Santa Marta,Instalación,App,T041,58.0,23.4,106.0,38800.0,351000.0,0,4.0,Completado
S101130,2024-08-23,Cartagena,Reparación,App,T002,49.0,14.5,64.0,173600.0,157000.0,0,4.0,Completado
S113270,2026-03-25,Montería,Instalación,Presencial,T064,69.0,23.3,122.0,164500.0,369000.0,0,4.0,Completado
S104850,2025-02-14,Sincelejo,Instalación,App,T063,47.0,6.1,146.0,22700.0,387000.0,0,5.0,Completado
S101203,2024-08-28,Valledupar,Reparación,App,T044,65.0,8.2,115.0,117800.0,161000.0,0,5.0,Completado
S113486,2026-04-05,Santa Marta,Reparación,Call center,T014,37.0,31.9,132.0,45300.0,125000.0,0,4.0,Reprogramado
S101201,2024-08-28,Cartagena,Instalación,Call center,T020,27.0,30.3,117.0,37100.0,321000.0,0,4.0,Completado
S105461,2025-03-18,Barranquilla,Instalación,Web,T068,64.0,9.9,189.0,34700.0,299000.0,0,4.0,Completado
S101695,2024-09-24,Cartagena,Mantenimiento,App,T003,50.0,12.4,48.0,7400.0,128000.0,0,5.0,Completado
S107028,2025-06-06,Sincelejo,Instalación,Presencial,T063,51.0,17.1,132.0,124900.0,401000.0,0,4.0,Completado
S107154,2025-06-13,Valledupar,Instalación,Call center,T052,23.0,33.4,126.0,92800.0,298000.0,0,4.0,Completado
S113008,2026-03-12,Barranquilla,Instalación,App,T001,28.0,13.8,137.0,133400.0,274000.0,0,4.0,Completado
S114980,2026-06-17,Sincelejo,Instalación,App,T040,31.0,10.3,224.0,122000.0,256000.0,0,4.0,Completado
S106045,2025-04-17,Santa Marta,Reparación,Call center,T038,57.0,24.4,96.0,79000.0,180000.0,0,4.0,Completado
S101035,2024-08-19,Montería,Instalación,Web,T046,21.0,33.9,96.0,43700.0,234000.0,0,4.0,Completado
S108499,2025-08-13,Barranquilla,Garantía,App,T097,4.0,38.7,76.0,9800.0,0.0,0,4.0,Completado
S109870,2025-10-24,Montería,Reparación,Call center,T055,24.0,69.1,96.0,64600.0,175000.0,0,3.0,Completado
S107559,2025-07-01,Cartagena,Instalación,App,T047,38.0,21.4,128.0,23700.0,384000.0,1,2.0,Completado
S114153,2026-05-09,Barranquilla,Mantenimiento,Call center,T032,62.0,24.5,27.0,1600.0,78000.0,0,4.0,Completado
S104505,2025-01-27,Santa Marta,Instalación,Call center,T041,63.0,7.8,115.0,66800.0,365000.0,0,5.0,Completado
S101659,2024-09-22,Santa Marta,Mantenimiento,Web,T065,58.0,21.9,62.0,5300.0,89000.0,0,3.0,Completado
S110691,2025-12-02,Sincelejo,Instalación,Call center,T063,57.0,47.6,172.0,41700.0,357000.0,0,3.0,Completado
S101031,2024-08-19,Barranquilla,Instalación,App,T066,73.0,23.4,164.0,45300.0,357000.0,0,4.0,Completado
S107259,2025-06-17,Barranquilla,Reparación,Presencial,T001,19.0,19.2,102.0,,180000.0,0,5.0,Reprogramado
S112572,2026-02-18,Cartagena,Instalación,Presencial,T003,67.0,4.9,168.0,52600.0,328000.0,0,5.0,Completado
S104982,2025-02-20,Montería,Instalación,Call center,T006,19.0,98.7,79.0,49300.0,268000.0,0,2.0,Completado
S114223,2026-05-13,Cartagena,Instalación,Call center,T020,48.0,26.2,162.0,50300.0,382000.0,0,4.0,Completado
S111256,2025-12-21,Santa Marta,Instalación,Call center,T014,33.0,26.1,168.0,31900.0,180000.0,0,4.0,Completado
S110851,2025-12-08,Sincelejo,Garantía,App,T022,81.0,12.8,150.0,410100.0,0.0,0,5.0,Completado
S105479,2025-03-19,Cartagena,Reparación,Call center,T015,24.0,10.5,80.0,88100.0,245000.0,1,,Completado
S107923,2025-07-16,Montería,Reparación,App,T103,5.0,26.4,119.0,374000.0,222000.0,0,,Completado
S105673,2025-03-29,Barranquilla,Reparación,Call center,T066,81.0,18.6,107.0,16900.0,207000.0,0,4.0,Completado
S113921,2026-04-27,Cartagena,Instalación,Web,T054,42.0,11.1,170.0,130500.0,411000.0,0,5.0,Completado
S113648,2026-04-13,Valledupar,Instalación,Web,T026,47.0,13.0,174.0,12400.0,361000.0,0,5.0,Completado
S108375,2025-08-05,Cartagena,Instalación,App,T073,4.0,10.8,137.0,24700.0,333000.0,1,3.0,Completado
S113922,2026-04-27,Barranquilla,Reparación,Call center,T078,15.0,26.8,51.0,10200.0,253000.0,0,4.0,Reprogramado
S102165,2024-10-18,Santa Marta,Mantenimiento,Presencial,T025,43.0,10.0,96.0,2800.0,74000.0,0,5.0,Completado
S108886,2025-09-03,Barranquilla,Instalación,Call center,T029,26.0,8.0,186.0,28400.0,329000.0,0,5.0,Cancelado
S111712,2026-01-07,Montería,Garantía,Web,T091,7.0,37.9,79.0,72700.0,0.0,0,3.0,Completado
S103141,2024-12-05,Barranquilla,Reparación,Presencial,T056,37.0,21.9,73.0,25400.0,186000.0,0,4.0,Completado
S108576,2025-08-16,Santa Marta,Mantenimiento,Web,T010,69.0,19.5,68.0,13700.0,96000.0,0,5.0,Completado
S109817,2025-10-21,Santa Marta,Mantenimiento,App,T014,31.0,8.0,62.0,35100.0,81000.0,0,5.0,Completado
S103954,2024-12-31,Santa Marta,Mantenimiento,Call center,T010,62.0,10.3,75.0,12900.0,95000.0,0,5.0,Completado
S106697,2025-05-22,Cartagena,Reparación,App,T105,4.0,12.6,91.0,101600.0,158000.0,0,5.0,Completado
S103006,2024-12-02,Cartagena,Instalación,App,T035,25.0,16.1,58.0,65800.0,413000.0,0,4.0,Completado
S102135,2024-10-17,Santa Marta,Instalación,Web,T034,43.0,34.1,117.0,62000.0,335000.0,0,3.0,Completado
S101326,2024-09-03,Cartagena,Reparación,Web,T003,50.0,7.1,108.0,83700.0,,0,4.0,Completado
S114916,2026-06-15,Barranquilla,Instalación,App,T097,14.0,10.2,155.0,111300.0,341000.0,0,5.0,Completado
S112713,2026-02-26,Montería,Garantía,Web,T046,40.0,49.2,151.0,17400.0,0.0,0,3.0,Completado
S112743,2026-02-28,Santa Marta,Instalación,App,T010,76.0,44.1,164.0,50300.0,222000.0,0,3.0,Completado
S109286,2025-09-25,Santa Marta,Instalación,App,T059,47.0,4.5,124.0,19900.0,398000.0,0,5.0,Completado
S110277,2025-11-14,Santa Marta,Reparación,Web,T051,36.0,13.5,139.0,5400.0,183000.0,0,4.0,Completado
S111263,2025-12-21,Santa Marta,Reparación,App,T094,9.0,24.3,72.0,89100.0,194000.0,0,3.0,Completado
S104672,2025-02-05,Valledupar,Mantenimiento,Call center,T052,19.0,36.4,88.0,27300.0,129000.0,0,4.0,Completado
S111851,2026-01-15,Santa Marta,Instalación,App,T067,74.0,16.2,176.0,121900.0,354000.0,1,3.0,Completado
S106757,2025-05-26,Barranquilla,Reparación,App,T016,58.0,15.9,77.0,53200.0,217000.0,0,4.0,Completado
S114797,2026-06-09,Valledupar,Instalación,App,T062,39.0,22.4,149.0,82900.0,308000.0,0,5.0,Completado
S101188,2024-08-27,Barranquilla,Instalación,Presencial,T068,57.0,15.3,108.0,14300.0,361000.0,0,4.0,Reprogramado
S104807,2025-02-12,Santa Marta,Reparación,App,T051,27.0,34.4,118.0,12500.0,138000.0,0,4.0,Completado
S112139,2026-01-28,Montería,Instalación,Call center,T074,4.0,32.4,141.0,93200.0,394000.0,1,2.0,Completado
S109852,2025-10-23,Santa Marta,Reparación,Web,T065,71.0,26.9,119.0,117200.0,212000.0,0,4.0,Completado
S106594,2025-05-17,Santa Marta,Mantenimiento,App,T065,66.0,17.1,83.0,22600.0,60000.0,0,5.0,Completado
S109801,2025-10-21,Barranquilla,Instalación,App,T084,8.0,27.0,89.0,11500.0,323000.0,0,4.0,Reprogramado
S105345,2025-03-12,Barranquilla,Instalación,App,T068,64.0,23.3,219.0,193300.0,,0,4.0,Completado
S114964,2026-06-16,Barranquilla,Garantía,Web,T053,31.0,9.2,96.0,179900.0,0.0,0,,Completado
S107928,2025-07-17,Barranquilla,Instalación,Call center,T013,24.0,10.4,53.0,34600.0,397000.0,0,4.0,Completado
S104483,2025-01-26,Cartagena,Instalación,Web,T035,26.0,13.7,205.0,57100.0,285000.0,0,4.0,Reprogramado
S107880,2025-07-15,Valledupar,Reparación,Call center,T062,28.0,12.9,88.0,103800.0,,0,5.0,Completado
S102788,2024-11-21,Santa Marta,Instalación,Presencial,T009,44.0,33.1,127.0,61200.0,320000.0,0,4.0,Completado
S106899,2025-06-02,Sincelejo,Instalación,Call center,T072,9.0,10.5,154.0,64500.0,332000.0,0,4.0,Completado
S111128,2025-12-17,Santa Marta,Instalación,Call center,T041,73.0,9.0,89.0,42400.0,235000.0,0,5.0,Completado
S114430,2026-05-24,Montería,Reparación,Call center,T055,31.0,58.7,71.0,27200.0,185000.0,0,3.0,Completado
S103267,2024-12-09,Cartagena,Reparación,Call center,T039,61.0,16.7,96.0,14700.0,84000.0,0,4.0,Completado
S111953,2026-01-19,Montería,Reparación,App,T091,8.0,36.7,114.0,12200.0,239000.0,0,4.0,Completado
S101234,2024-08-29,Barranquilla,Instalación,Call center,T013,13.0,27.1,155.0,25700.0,250000.0,0,4.0,Completado
S113228,2026-03-24,Santa Marta,Garantía,Call center,T059,53.0,31.3,116.0,214400.0,0.0,0,4.0,Completado
S112086,2026-01-25,Cartagena,Reparación,App,T002,67.0,11.9,122.0,128000.0,205000.0,0,5.0,Completado
S115198,2026-06-26,Barranquilla,Mantenimiento,Web,T043,36.0,10.8,56.0,28800.0,98000.0,0,4.0,Completado
S109188,2025-09-19,Barranquilla,Reparación,Web,T104,8.0,28.8,144.0,102800.0,157000.0,0,5.0,Completado
S113631,2026-04-13,Barranquilla,Reparación,Call center,T057,85.0,32.2,60.0,43000.0,216000.0,1,2.0,Completado
S109996,2025-10-29,Cartagena,Instalación,App,T020,42.0,10.4,120.0,49900.0,210000.0,0,5.0,Completado
S100029,2024-07-02,Cartagena,Reparación,Web,T007,12.0,19.1,106.0,20700.0,238000.0,0,5.0,Completado
S112032,2026-01-22,Barranquilla,Garantía,Presencial,T078,12.0,5.1,45.0,16800.0,0.0,1,3.0,Reprogramado
S103483,2024-12-16,Santa Marta,Instalación,App,T051,25.0,5.9,166.0,39600.0,381000.0,0,5.0,Completado
S106332,2025-05-02,Barranquilla,Mantenimiento,Web,T013,22.0,19.8,66.0,10800.0,116000.0,0,4.0,Reprogramado
S100472,2024-07-21,Santa Marta,Instalación,Presencial,T019,20.0,21.5,140.0,46200.0,201000.0,0,4.0,Completado
S100023,2024-07-02,Barranquilla,Reparación,Call center,T001,8.0,14.9,66.0,66600.0,208000.0,0,5.0,Completado
S101237,2024-08-29,Cartagena,Garantía,Call center,T017,73.0,10.9,62.0,24300.0,0.0,0,4.0,Completado
S112688,2026-02-25,Santa Marta,Mantenimiento,Call center,T042,40.0,24.6,92.0,5000.0,92000.0,0,4.0,Completado
S109818,2025-10-21,Cartagena,Instalación,App,T028,63.0,11.5,157.0,76900.0,298000.0,0,5.0,Completado
S101425,2024-09-08,Santa Marta,Mantenimiento,Web,T065,58.0,24.2,71.0,7600.0,80000.0,0,4.0,Completado
S111772,2026-01-11,Cartagena,Reparación,Call center,T082,3.0,33.7,42.0,109200.0,142000.0,0,3.0,Reprogramado
S100994,2024-08-16,Cartagena,Reparación,Call center,T012,27.0,21.2,131.0,125100.0,137000.0,0,4.0,Completado
S111863,2026-01-15,Sincelejo,Instalación,App,T040,26.0,8.1,120.0,118800.0,386000.0,0,5.0,Completado
S104242,2025-01-14,Barranquilla,Reparación,App,T104,0.0,3.7,95.0,65900.0,214000.0,0,4.0,Completado
S106970,2025-06-04,Valledupar,Instalación,Call center,T008,83.0,27.8,217.0,46600.0,395000.0,0,4.0,Completado
S111160,2025-12-18,Montería,Reparación,App,T046,37.0,54.4,65.0,112600.0,195000.0,0,3.0,Completado
S108593,2025-08-18,Valledupar,Reparación,Presencial,T062,29.0,18.5,92.0,69900.0,160000.0,0,4.0,Completado
S109281,2025-09-25,Barranquilla,Instalación,App,T045,31.0,7.1,167.0,75200.0,292000.0,0,4.0,Completado
S102863,2024-11-25,Cartagena,Instalación,Call center,T002,52.0,16.2,139.0,26100.0,402000.0,0,4.0,Completado
S102973,2024-11-30,Santa Marta,Instalación,Call center,T014,21.0,19.8,160.0,21400.0,286000.0,0,5.0,Completado
S102039,2024-10-11,Barranquilla,Mantenimiento,App,T030,51.0,6.7,22.0,5100.0,82000.0,0,4.0,Completado
S103938,2024-12-30,Santa Marta,Reparación,App,T067,62.0,13.3,109.0,158500.0,178000.0,0,5.0,Completado
S104709,2025-02-06,Valledupar,Reparación,Web,T062,23.0,21.7,62.0,70300.0,214000.0,0,5.0,Completado
S109646,2025-10-13,Santa Marta,Instalación,Presencial,T065,71.0,11.5,135.0,174400.0,326000.0,0,4.0,Completado
S111872,2026-01-15,Barranquilla,Reparación,Call center,T084,11.0,22.1,116.0,194800.0,181000.0,0,4.0,Completado
S111775,2026-01-11,Valledupar,Reparación,Call center,T062,34.0,15.1,113.0,29200.0,223000.0,0,5.0,Completado
S113789,2026-04-20,Santa Marta,Instalación,Call center,T059,53.0,34.9,186.0,76800.0,317000.0,0,4.0,Completado
S100444,2024-07-19,Barranquilla,Reparación,App,T030,48.0,23.4,62.0,1800.0,167000.0,0,4.0,Completado
S100695,2024-07-31,Valledupar,Garantía,App,T052,13.0,12.3,140.0,12000.0,0.0,0,5.0,Completado
S110539,2025-11-25,Sincelejo,Reparación,Call center,T072,15.0,17.5,50.0,46300.0,209000.0,0,4.0,Completado
S111800,2026-01-12,Barranquilla,Reparación,Call center,T057,82.0,15.5,82.0,38700.0,104000.0,0,4.0,Completado
S110993,2025-12-12,Sincelejo,Reparación,Web,T085,6.0,,133.0,169700.0,125000.0,0,4.0,Completado
S112822,2026-03-04,Montería,Reparación,App,T088,7.0,50.7,157.0,41200.0,203000.0,0,4.0,Completado
S112844,2026-03-05,Barranquilla,Reparación,Presencial,T056,52.0,11.8,,76200.0,190000.0,0,5.0,Completado
S113335,2026-03-28,Cartagena,Reparación,Presencial,T039,77.0,14.3,108.0,157000.0,133000.0,0,4.0,Completado
S108795,2025-08-29,Montería,Instalación,Call center,T103,7.0,39.5,72.0,52800.0,463000.0,0,4.0,Completado
S103916,2024-12-30,Valledupar,Instalación,Call center,T061,18.0,27.2,136.0,20200.0,339000.0,0,4.0,Reprogramado
S103177,2024-12-06,Santa Marta,Instalación,App,T034,45.0,6.3,90.0,211500.0,326000.0,0,5.0,Completado
S112453,2026-02-12,Valledupar,Reparación,App,T052,31.0,15.3,71.0,23800.0,155000.0,0,5.0,Completado
S100963,2024-08-14,Cartagena,Garantía,App,T007,13.0,15.7,110.0,38600.0,0.0,1,3.0,Completado
S101351,2024-09-04,Montería,Instalación,App,T033,74.0,27.7,129.0,112300.0,321000.0,0,4.0,Completado
S112890,2026-03-07,Barranquilla,Instalación,Presencial,T043,32.0,23.0,137.0,93200.0,468000.0,0,4.0,Completado
S109762,2025-10-18,Barranquilla,Reparación,App,T016,63.0,27.8,81.0,73800.0,145000.0,0,4.0,Completado
S109796,2025-10-20,Santa Marta,Instalación,App,T031,47.0,24.2,128.0,80400.0,332000.0,0,4.0,Completado
S105109,2025-02-27,Cartagena,Reparación,Call center,T002,56.0,17.2,108.0,110700.0,210000.0,0,4.0,Completado
S114113,2026-05-07,Barranquilla,Mantenimiento,App,T030,70.0,6.9,,6100.0,135000.0,0,5.0,Completado
S109509,2025-10-07,Santa Marta,Garantía,Call center,T014,31.0,48.9,116.0,38100.0,0.0,0,4.0,Completado
S114378,2026-05-21,Montería,Reparación,Web,T074,8.0,41.8,99.0,39600.0,240000.0,0,3.0,Completado
S110343,2025-11-17,Barranquilla,Mantenimiento,Call center,T077,5.0,15.5,71.0,2200.0,113000.0,0,5.0,Completado
S111739,2026-01-09,Sincelejo,Instalación,App,T022,82.0,36.1,265.0,32000.0,388000.0,1,2.0,Completado
S103825,2024-12-26,Barranquilla,Instalación,Presencial,T018,31.0,17.5,130.0,82400.0,442000.0,0,4.0,Completado
S113832,2026-04-22,Sincelejo,Mantenimiento,Call center,T004,42.0,26.6,63.0,44800.0,97000.0,0,4.0,Cancelado
S114891,2026-06-14,Montería,Instalación,App,T070,49.0,55.2,185.0,57100.0,249000.0,0,3.0,Completado
S108542,2025-08-14,Valledupar,Reparación,App,T005,61.0,18.4,68.0,108000.0,192000.0,0,4.0,Completado
S107317,2025-06-20,Valledupar,Instalación,Call center,T052,23.0,22.3,209.0,96400.0,242000.0,0,4.0,Completado
S113143,2026-03-19,Cartagena,Garantía,Call center,T002,68.0,5.8,145.0,43600.0,0.0,1,2.0,Completado
S113120,2026-03-18,Cartagena,Mantenimiento,Presencial,T048,60.0,28.5,37.0,5100.0,100000.0,1,2.0,Completado
S105140,2025-02-28,Santa Marta,Reparación,App,T031,40.0,21.0,109.0,51100.0,176000.0,0,5.0,Reprogramado
S114660,2026-06-04,Cartagena,Garantía,Presencial,T017,95.0,18.4,112.0,78500.0,0.0,1,3.0,Completado
S107106,2025-06-11,Cartagena,Reparación,Web,T054,31.0,22.6,133.0,82300.0,127000.0,0,5.0,Completado
S110683,2025-12-02,Santa Marta,Reparación,App,T023,33.0,14.3,105.0,59300.0,187000.0,0,4.0,Completado
S109878,2025-10-24,Barranquilla,Reparación,App,T045,32.0,9.8,73.0,137000.0,207000.0,0,5.0,Completado
S103341,2024-12-11,Santa Marta,Reparación,App,T059,37.0,4.1,78.0,14600.0,166000.0,0,5.0,Completado
S105688,2025-03-30,Cartagena,Reparación,Presencial,T105,3.0,28.7,50.0,109600.0,247000.0,0,4.0,Completado
S107873,2025-07-15,Barranquilla,Reparación,App,T043,24.0,6.1,77.0,208400.0,220000.0,0,5.0,Cancelado
S108552,2025-08-15,Montería,Instalación,Web,T070,39.0,34.0,146.0,23200.0,297000.0,0,4.0,Completado
S112568,2026-02-18,Barranquilla,Reparación,Call center,T056,51.0,29.3,79.0,58400.0,179000.0,0,4.0,Completado
S102377,2024-10-30,Barranquilla,Reparación,Web,T066,76.0,27.5,91.0,56100.0,205000.0,0,4.0,Completado
S100120,2024-07-05,Santa Marta,Instalación,Presencial,T023,16.0,17.0,126.0,13800.0,256000.0,0,4.0,Completado
S107773,2025-07-09,Santa Marta,Mantenimiento,App,T059,44.0,,47.0,35700.0,115000.0,0,5.0,Completado
S104897,2025-02-17,Santa Marta,Reparación,App,T025,47.0,22.6,75.0,18300.0,139000.0,0,4.0,Reprogramado
S107904,2025-07-16,Valledupar,Reparación,Call center,T005,60.0,8.7,75.0,88800.0,125000.0,0,5.0,Reprogramado
S101643,2024-09-21,Cartagena,Reparación,Call center,T054,22.0,17.9,161.0,56400.0,223000.0,0,5.0,Completado
S107620,2025-07-03,Valledupar,Instalación,App,T087,4.0,5.0,218.0,76000.0,277000.0,1,3.0,Completado
S110413,2025-11-20,Santa Marta,Mantenimiento,Web,T069,28.0,22.5,66.0,60200.0,113000.0,0,4.0,Reprogramado
S111211,2025-12-19,Montería,Garantía,App,T088,4.0,43.4,64.0,87700.0,0.0,0,4.0,Completado
S111257,2025-12-21,Barranquilla,Garantía,App,T016,65.0,21.1,103.0,33600.0,0.0,0,5.0,Completado
S109006,2025-09-10,Barranquilla,Garantía,Call center,T016,62.0,45.2,133.0,86000.0,0.0,0,3.0,Completado
S104622,2025-02-02,Cartagena,Instalación,Presencial,T015,23.0,21.8,187.0,45000.0,222000.0,0,4.0,Completado
S104132,2025-01-08,Sincelejo,Reparación,Web,T072,4.0,5.2,76.0,924366.0,159000.0,0,5.0,Completado
S104496,2025-01-27,Cartagena,Mantenimiento,Call center,T012,33.0,22.7,92.0,400.0,106000.0,0,5.0,Completado
S109780,2025-10-20,Montería,Mantenimiento,Web,T064,63.0,23.0,70.0,96400.0,111000.0,0,5.0,Completado
S100496,2024-07-23,Valledupar,Mantenimiento,App,T005,48.0,6.5,63.0,31900.0,110000.0,0,5.0,Completado
S101882,2024-10-04,Valledupar,Instalación,Call center,T060,43.0,33.9,196.0,150400.0,311000.0,0,4.0,Completado
S112349,2026-02-07,Cartagena,Reparación,Call center,T028,67.0,21.1,90.0,37700.0,243000.0,0,4.0,Completado
S106400,2025-05-06,Barranquilla,Reparación,Web,T029,22.0,14.9,84.0,34200.0,166000.0,0,4.0,Completado
S103810,2024-12-26,Cartagena,Instalación,App,T012,31.0,12.8,84.0,15000.0,297000.0,0,4.0,Completado
S111005,2025-12-12,Santa Marta,Reparación,App,T019,37.0,29.1,100.0,135700.0,175000.0,0,5.0,Completado
S103262,2024-12-09,Barranquilla,Instalación,Presencial,T021,77.0,29.3,211.0,10500.0,321000.0,0,4.0,Completado
S104645,2025-02-04,Santa Marta,Mantenimiento,App,T014,23.0,18.6,112.0,4500.0,73000.0,0,5.0,Completado
S111980,2026-01-20,Barranquilla,Instalación,App,T068,74.0,18.9,99.0,83200.0,321000.0,0,4.0,Completado
S109550,2025-10-08,Montería,Garantía,Web,T064,63.0,29.6,86.0,107800.0,0.0,0,5.0,Completado
S105722,2025-04-01,Barranquilla,Reparación,Presencial,T018,35.0,45.0,133.0,88200.0,192000.0,0,3.0,Completado
S108221,2025-07-30,Sincelejo,Reparación,Call center,T011,61.0,11.9,83.0,24800.0,211000.0,0,4.0,Cancelado
S100566,2024-07-25,Sincelejo,Reparación,App,T022,64.0,35.5,61.0,47300.0,133000.0,0,4.0,Completado
S107922,2025-07-16,Cartagena,Reparación,App,T073,3.0,6.8,82.0,53000.0,121000.0,1,3.0,Completado
S108223,2025-07-30,Montería,Instalación,App,T049,45.0,37.1,155.0,13100.0,296000.0,0,4.0,Completado
S111090,2025-12-16,Sincelejo,Mantenimiento,App,T072,15.0,26.0,101.0,3000.0,120000.0,0,4.0,Completado
S101998,2024-10-10,Barranquilla,Reparación,App,T068,59.0,15.5,119.0,24500.0,269000.0,0,4.0,Completado
S107261,2025-06-17,Barranquilla,Instalación,App,T032,51.0,8.1,212.0,299500.0,294000.0,0,5.0,Completado
S112531,2026-02-16,Cartagena,Mantenimiento,Presencial,T028,67.0,8.1,23.0,13900.0,87000.0,0,5.0,Completado
S106005,2025-04-15,Cartagena,Instalación,App,T037,17.0,,152.0,50200.0,252000.0,0,5.0,Completado
S101064,2024-08-20,Montería,Garantía,Call center,T070,27.0,34.1,141.0,5700.0,0.0,0,3.0,Completado
S104112,2025-01-08,Cartagena,Reparación,Web,T017,78.0,8.3,73.0,111800.0,166000.0,1,3.0,Completado
S111157,2025-12-18,Santa Marta,Reparación,Presencial,T041,73.0,15.6,49.0,19500.0,164000.0,0,5.0,Completado
S101805,2024-09-30,Santa Marta,Garantía,Presencial,T036,29.0,17.5,116.0,,0.0,0,4.0,Completado
S100683,2024-07-31,Barranquilla,Reparación,Call center,T053,9.0,5.9,88.0,89800.0,200000.0,0,5.0,Reprogramado
S102739,2024-11-19,Barranquilla,Instalación,Web,T001,12.0,13.5,145.0,100500.0,397000.0,0,5.0,Completado
S111504,2025-12-29,Cartagena,Garantía,App,T096,8.0,27.0,95.0,12900.0,0.0,0,4.0,Completado
S114894,2026-06-14,Sincelejo,Instalación,App,T004,43.0,37.7,145.0,24900.0,258000.0,0,3.0,Completado
S111855,2026-01-15,Sincelejo,Reparación,Presencial,T072,16.0,3.5,92.0,38300.0,227000.0,0,,Completado
S102475,2024-11-05,Montería,Instalación,App,T049,36.0,32.3,172.0,20800.0,181000.0,0,4.0,Completado
S106835,2025-05-29,Santa Marta,Garantía,Web,T019,31.0,9.9,20.0,144100.0,0.0,0,5.0,Completado
S113504,2026-04-06,Cartagena,Reparación,Call center,T020,47.0,23.4,87.0,100700.0,217000.0,0,3.0,Completado
S114140,2026-05-08,Barranquilla,Instalación,App,T090,5.0,15.5,166.0,95900.0,451000.0,0,4.0,Completado
S105402,2025-03-14,Santa Marta,Instalación,App,T071,0.0,34.1,246.0,38000.0,509000.0,1,,Completado
S102583,2024-11-11,Cartagena,Instalación,Web,T012,30.0,34.4,157.0,78000.0,326000.0,0,4.0,Completado
S111250,2025-12-21,Cartagena,Instalación,Web,T035,37.0,16.3,166.0,111800.0,321000.0,0,5.0,Completado
S103391,2024-12-12,Sincelejo,Instalación,Call center,T050,77.0,15.6,143.0,33100.0,379000.0,0,4.0,Completado
